# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);30.575
# Site longitude (positive means East);78.465
# Site altitude (m);2166
# Date beginning;2010-01-01
# Date end;2020-08-31
# Time reference (hour);UT
# Summarization (period of integration);Day (d)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2011-11-27;24:00;283.35;39.65;801.64;0.40;278.08;0.000000;0.000000;0.000000;4465.6040
2011-11-28;24:00;283.11;38.21;800.39;0.80;295.57;0.000000;0.000000;0.000000;4385.3800
2011-11-29;24:00;283.44;37.16;799.73;0.94;305.59;0.000000;0.000000;0.000000;4490.4790
2011-11-30;24:00;284.16;41.37;800.61;0.79;346.93;0.000000;0.000000;0.000000;3275.1800
2011-12-01;24:00;284.10;44.28;802.43;0.41;328.28;0.000001;0.000115;0.000000;4037.1320
2011-12-02;24:00;283.44;41.92;800.94;1.26;303.05;0.000000;0.000000;0.000000;4284.6940
2011-12-03;24:00;282.57;38.61;797.98;1.44;315.83;0.000000;0.000000;0.000000;4388.2190
2011-12-04;24:00;282.47;34.26;798.88;1.19;300.30;0.000000;0.000000;0.000000;4397.7510
2011-12-05;24:00;282.32;34.49;800.58;0.58;287.18;0.000000;0.000112;0.000000;4324.9790
2011-12-06;24:00;281.24;40.82;801.57;0.41;343.66;0.000000;0.000457;0.000021;4188.1760
2011-12-07;24:00;281.75;48.05;803.03;0.58;59.06;0.000609;0.005824;0.000017;4085.0700
2011-12-08;24:00;281.79;49.13;802.16;1.00;109.89;0.123125;0.020524;0.000024;4138.3380
2011-12-09;24:00;280.73;71.89;801.26;0.67;128.31;1.348764;0.813721;0.001872;3026.1340
2011-12-10;24:00;279.42;69.10;799.48;0.40;268.59;0.047293;0.002561;0.001442;3963.0310
2011-12-11;24:00;279.44;58.22;800.46;0.53;280.38;0.000000;0.000436;0.001142;4074.6430
2011-12-12;24:00;279.01;46.73;801.93;1.01;296.13;0.000000;0.000000;0.001005;4148.3910
2011-12-13;24:00;279.44;33.13;801.61;1.03;315.16;0.000000;0.000000;0.000634;4278.8330
2011-12-14;24:00;279.26;31.90;801.69;0.33;317.65;0.000000;0.000007;0.000402;4287.7330
2011-12-15;24:00;278.26;34.04;801.14;0.61;308.52;0.000000;0.000000;0.000344;4208.5920
2011-12-16;24:00;278.46;32.30;801.38;0.80;315.82;0.000000;0.000000;0.000330;4235.6230
2011-12-17;24:00;279.76;32.73;801.17;0.89;320.79;0.000000;0.000000;0.000312;4158.1670
2011-12-18;24:00;278.90;36.73;802.09;0.28;332.84;0.000000;0.000000;0.000292;4136.6430
2011-12-19;24:00;278.18;37.37;801.02;0.34;149.72;0.000000;0.000124;0.000280;4134.0370
2011-12-20;24:00;277.12;42.51;801.33;1.14;108.17;0.000001;0.033871;0.000271;3936.5400
2011-12-21;24:00;277.63;38.27;802.32;0.84;96.87;0.000000;0.000022;0.000263;4072.8610
2011-12-22;24:00;278.39;32.99;801.50;0.55;87.89;0.000000;0.000000;0.000253;4224.6510
2011-12-23;24:00;278.61;29.92;800.21;0.33;71.16;0.000000;0.000000;0.000242;4305.5620
2011-12-24;24:00;278.97;29.85;799.80;0.42;17.43;0.000006;0.011902;0.000234;3695.8830
2011-12-25;24:00;278.95;34.52;800.39;0.48;35.22;0.000000;0.000129;0.000226;4149.2720
2011-12-26;24:00;278.19;36.95;800.51;0.42;62.07;0.000000;0.000278;0.000219;4166.9540
2011-12-27;24:00;278.09;38.97;801.47;0.62;63.65;0.000000;0.000675;0.000212;4132.4550
2011-12-28;24:00;278.58;35.87;803.27;0.77;66.93;0.000000;0.000043;0.000205;4190.7270
2011-12-29;24:00;278.99;31.87;803.03;0.45;40.21;0.000000;0.000000;0.000198;4232.6900
2011-12-30;24:00;279.12;33.75;803.27;0.98;109.64;0.000000;0.000000;0.000191;4242.7260
2011-12-31;24:00;278.97;45.11;803.51;1.64;115.97;0.000000;0.136840;0.000362;3874.3780
2012-01-01;24:00;277.81;64.66;800.01;0.11;240.58;0.267408;0.085133;0.000611;2685.0660
2012-01-02;24:00;277.49;59.46;800.30;0.44;273.33;0.016908;0.062415;0.000452;3721.1190
2012-01-03;24:00;276.95;55.03;799.24;0.22;269.34;0.001470;0.193516;0.000390;3851.0180
2012-01-04;24:00;276.53;68.22;799.62;0.75;107.83;2.148808;3.924497;0.000355;3100.2700
2012-01-05;24:00;276.19;72.12;799.85;0.92;136.63;0.884890;1.041402;0.000436;3227.4470
2012-01-06;24:00;274.91;82.46;800.03;2.37;133.06;9.189860;7.509139;0.006130;2676.4290
2012-01-07;24:00;274.06;92.12;801.34;2.84;137.41;15.425377;12.110386;0.020042;1872.1860
2012-01-08;24:00;274.76;88.76;800.88;1.00;120.41;6.143895;3.338808;0.019015;2125.7710
2012-01-09;24:00;272.70;80.74;800.55;0.22;200.01;2.887070;2.177276;0.029155;2561.1220
2012-01-10;24:00;273.07;56.52;801.25;0.32;48.60;0.000661;0.015046;0.018443;4020.4190
2012-01-11;24:00;273.84;50.58;800.81;0.15;327.09;0.002702;0.081385;0.016502;4247.7080
2012-01-12;24:00;272.94;51.35;799.52;1.13;327.40;0.028176;0.039699;0.016284;3644.2830
2012-01-13;24:00;274.52;36.42;799.85;1.05;337.43;0.000000;0.000663;0.014469;4473.1360
2012-01-14;24:00;278.07;45.41;798.50;1.15;308.92;0.000030;0.062436;0.012237;4378.7940
2012-01-15;24:00;276.84;74.45;797.34;0.61;96.48;21.452188;9.359359;0.015543;2726.7250
2012-01-16;24:00;273.96;89.90;794.98;2.09;101.23;21.236105;5.760216;0.028806;2433.1760
2012-01-17;24:00;274.56;76.57;795.23;0.53;117.15;0.717819;0.183014;0.020115;3386.7570
2012-01-18;24:00;273.86;78.63;794.99;1.37;136.50;2.777256;2.456128;0.018800;3427.2870
2012-01-19;24:00;273.16;65.06;796.38;1.43;123.30;0.150040;0.273983;0.017496;3617.6480
2012-01-20;24:00;272.83;61.36;797.66;0.06;88.29;0.250435;0.214330;0.016262;3073.4160
2012-01-21;24:00;275.58;36.19;798.79;0.59;321.37;0.000037;0.185061;0.015214;4690.2830
2012-01-22;24:00;275.95;57.31;800.22;1.43;83.81;0.203239;1.480657;0.013587;2561.5570
2012-01-23;24:00;276.35;48.58;800.26;0.66;350.30;0.000000;0.003230;0.011152;4688.0480
2012-01-24;24:00;276.51;33.48;799.14;0.23;111.79;0.000000;0.000027;0.009987;4954.9570
2012-01-25;24:00;276.48;50.66;799.67;0.48;120.69;0.443866;0.766170;0.009459;3559.1490
2012-01-26;24:00;275.61;61.99;799.59;0.05;171.88;0.394148;0.612701;0.009137;3984.0390
2012-01-27;24:00;276.23;43.39;798.53;0.04;12.42;0.000000;0.020921;0.008774;3314.1510
2012-01-28;24:00;274.87;48.81;798.52;0.46;133.53;0.000244;0.060593;0.008375;4736.0120
2012-01-29;24:00;275.59;38.79;800.25;0.70;5.15;0.000000;0.001886;0.007919;4984.8260
2012-01-30;24:00;276.66;39.01;801.88;0.30;131.48;0.000000;0.002218;0.007298;5052.6590
2012-01-31;24:00;276.14;43.45;801.51;0.15;192.55;0.000002;0.012237;0.006788;4973.3110
2012-02-01;24:00;277.35;38.81;801.48;0.88;308.43;0.000000;0.000206;0.006248;4948.1140
2012-02-02;24:00;278.27;37.50;801.71;0.26;4.49;0.000001;0.067361;0.005910;3295.2290
2012-02-03;24:00;278.83;48.35;801.47;0.14;47.51;0.321144;1.787243;0.005325;3052.7670
2012-02-04;24:00;278.22;63.34;800.13;2.17;132.26;0.861880;5.790589;0.005963;3697.5150
2012-02-05;24:00;277.38;71.23;801.07;1.71;107.26;2.249863;1.864455;0.005900;3826.4800
2012-02-06;24:00;279.02;52.89;800.38;1.04;149.82;0.000046;0.021391;0.004910;5133.8040
2012-02-07;24:00;277.90;63.18;797.95;2.26;150.59;2.320147;2.370981;0.005573;4999.5030
2012-02-08;24:00;273.17;78.53;795.09;0.96;187.93;8.026361;3.345892;0.006797;3083.1670
2012-02-09;24:00;275.14;44.09;797.73;0.48;260.57;0.000000;0.000916;0.004905;5260.0000
2012-02-10;24:00;277.12;36.46;798.32;0.40;240.91;0.000000;0.029570;0.004567;5433.5310
2012-02-11;24:00;276.50;44.79;799.18;0.26;247.48;0.034313;0.343244;0.004312;4440.2920
2012-02-12;24:00;277.55;62.35;798.53;0.93;167.95;2.968146;6.346544;0.004247;4792.0870
2012-02-13;24:00;276.79;74.44;799.51;2.25;140.44;4.018698;8.017812;0.004054;3441.3540
2012-02-14;24:00;276.59;66.56;800.74;1.40;106.47;0.978735;1.725184;0.003951;2127.1700
2012-02-15;24:00;276.40;70.46;798.67;1.98;145.32;3.031070;3.726310;0.003858;4106.5280
2012-02-16;24:00;275.74;62.74;799.50;0.55;121.21;0.647023;1.085617;0.003767;4088.1560
2012-02-17;24:00;278.51;35.05;801.31;0.10;82.20;0.000018;0.064463;0.003586;5696.1160
2012-02-18;24:00;280.19;42.74;801.25;0.27;253.27;0.008343;0.660825;0.003371;4908.1070
2012-02-19;24:00;281.71;48.16;799.86;1.75;282.72;0.014950;0.915086;0.003133;5639.1050
2012-02-20;24:00;281.66;57.38;798.46;0.85;308.15;0.655483;1.412405;0.003080;3337.8380
2012-02-21;24:00;280.48;66.54;798.05;1.22;149.85;1.796267;3.864611;0.002932;4564.0330
2012-02-22;24:00;280.34;53.91;799.14;1.35;148.07;0.001918;0.893731;0.001901;5446.7710
2012-02-23;24:00;281.47;51.36;798.55;1.83;170.42;0.047264;1.332150;0.001501;5533.0690
2012-02-24;24:00;279.78;51.85;798.62;1.27;144.65;0.000010;0.430487;0.001448;4126.3030
2012-02-25;24:00;280.22;39.84;799.12;0.65;136.27;0.000082;0.727135;0.001207;4606.2840
2012-02-26;24:00;282.37;28.61;798.10;1.15;294.31;0.000000;0.000520;0.000996;6198.7570
2012-02-27;24:00;282.41;30.08;796.41;1.06;274.88;0.025418;0.178944;0.000947;5402.9790
2012-02-28;24:00;280.13;44.20;793.39;0.89;223.61;0.016038;1.565186;0.000915;5774.1280
2012-02-29;24:00;279.88;45.56;794.74;0.56;206.23;0.000540;0.118352;0.000875;6185.7750
2012-03-01;24:00;279.71;37.74;796.18;1.52;272.84;0.000000;0.039825;0.000837;6295.6890
2012-03-02;24:00;280.15;31.77;794.70;1.59;284.69;0.000046;0.014512;0.000796;6454.3530
2012-03-03;24:00;281.44;33.52;795.09;1.82;286.40;0.000000;0.000809;0.000750;6368.0210
2012-03-04;24:00;283.79;48.35;797.58;0.66;276.67;1.218139;6.574867;0.001601;5391.2870
2012-03-05;24:00;283.24;65.49;796.64;2.21;164.60;2.607012;6.231359;0.002154;5102.4120
2012-03-06;24:00;281.58;70.59;794.98;0.98;172.26;3.674730;3.023448;0.003910;4886.5750
2012-03-07;24:00;279.92;42.75;793.81;1.44;197.85;0.000406;0.492400;0.002641;6322.1460
2012-03-08;24:00;278.67;30.19;793.79;1.61;198.81;0.000056;0.594669;0.002877;5811.2790
2012-03-09;24:00;278.05;34.51;796.13;0.87;193.80;0.000002;0.176583;0.001817;6331.9780
2012-03-10;24:00;277.92;37.92;798.46;0.75;155.88;0.000000;0.086073;0.001448;6559.8840
2012-03-11;24:00;280.16;29.85;800.52;0.88;137.32;0.000000;0.007128;0.001315;6846.0500
2012-03-12;24:00;281.08;39.65;800.93;1.92;147.81;5.642316;5.923343;0.002313;6722.5940
2012-03-13;24:00;278.95;59.68;800.76;0.96;292.95;4.378525;4.210506;0.009972;4807.9880
2012-03-14;24:00;280.65;43.34;800.23;2.01;276.45;0.000009;0.094299;0.005479;6220.4240
2012-03-15;24:00;281.70;30.74;798.86;2.13;294.15;0.000000;0.000335;0.003916;6986.5630
2012-03-16;24:00;284.94;33.75;799.74;1.42;286.14;0.000189;0.039336;0.003056;5996.4380
2012-03-17;24:00;285.96;38.27;800.07;1.70;293.04;0.000565;0.023383;0.001925;6608.4780
2012-03-18;24:00;287.23;31.01;801.39;1.74;298.23;0.000000;0.000033;0.000968;6830.5570
2012-03-19;24:00;287.54;33.88;801.86;0.72;280.55;0.006752;0.116513;0.000742;6927.6920
2012-03-20;24:00;286.81;37.39;800.44;2.60;180.81;0.373347;1.658898;0.000668;6565.8090
2012-03-21;24:00;284.58;22.02;799.73;0.98;209.59;0.000000;0.000000;0.000614;6703.7800
2012-03-22;24:00;285.83;16.43;800.29;1.05;265.08;0.000000;0.000000;0.000544;7236.7730
2012-03-23;24:00;287.56;20.57;801.70;1.42;281.72;0.000000;0.000010;0.000463;7089.8280
2012-03-24;24:00;287.32;23.88;802.27;1.08;284.43;0.000000;0.004596;0.000393;6952.4240
2012-03-25;24:00;288.42;22.95;801.65;0.92;242.16;0.144595;0.891794;0.000341;6754.2870
2012-03-26;24:00;286.72;35.87;802.47;0.38;162.46;0.467341;1.962306;0.000316;5078.9950
2012-03-27;24:00;286.61;32.01;803.19;0.07;54.62;0.000957;0.090988;0.000295;4239.8730
2012-03-28;24:00;286.89;29.45;803.09;0.86;240.90;0.003655;0.089217;0.000263;7156.5770
2012-03-29;24:00;288.15;23.71;799.81;1.11;276.66;0.000000;0.000030;0.000193;7513.9070
2012-03-30;24:00;289.62;21.21;800.51;0.69;194.95;0.000000;0.000000;0.000121;7536.9130
2012-03-31;24:00;289.25;29.14;803.89;0.88;204.96;0.000285;0.050475;0.000078;7273.2790
2012-04-01;24:00;288.19;32.56;803.57;0.63;294.38;0.000013;0.007774;0.000058;4642.8690
2012-04-02;24:00;289.94;31.91;803.65;1.13;264.66;0.016671;0.180687;0.000044;6836.3450
2012-04-03;24:00;290.39;33.78;803.49;1.19;270.53;0.206841;0.474942;0.000034;6544.9910
2012-04-04;24:00;289.70;36.11;801.13;1.12;233.20;0.602392;0.911791;0.000028;7027.1850
2012-04-05;24:00;288.68;33.89;799.60;1.33;245.72;0.686425;1.370689;0.000046;7375.7670
2012-04-06;24:00;288.10;27.37;799.21;1.11;261.58;0.002937;0.120942;0.000031;7722.1170
2012-04-07;24:00;288.88;32.93;798.86;0.95;245.43;0.829867;0.756437;0.000026;7185.8520
2012-04-08;24:00;289.12;30.76;798.51;1.65;266.43;0.020488;0.115366;0.000020;7149.7810
2012-04-09;24:00;289.50;31.50;799.08;1.80;289.38;0.274432;0.406910;0.000017;6096.2310
2012-04-10;24:00;288.70;41.91;799.34;0.95;303.01;2.113156;1.595038;0.000077;5330.1840
2012-04-11;24:00;285.62;62.14;799.11;1.03;123.65;7.399638;4.773575;0.002542;5460.7220
2012-04-12;24:00;285.82;51.98;797.87;0.51;295.49;0.520465;0.241361;0.003121;6821.5200
2012-04-13;24:00;284.96;57.92;798.71;0.16;279.81;3.026154;1.815699;0.003730;5104.4930
2012-04-14;24:00;285.95;53.22;800.14;1.37;214.38;1.641370;1.077417;0.002439;6666.6320
2012-04-15;24:00;285.46;55.13;799.56;1.16;249.19;1.188870;0.319402;0.002104;6854.5280
2012-04-16;24:00;287.41;42.09;798.19;1.98;270.84;0.000932;0.042389;0.001581;7758.3450
2012-04-17;24:00;287.10;52.12;797.09;0.87;204.64;0.391849;0.156278;0.001025;6428.7020
2012-04-18;24:00;288.65;46.50;797.46;1.03;252.08;0.160084;0.241576;0.000755;7322.3690
2012-04-19;24:00;290.24;41.53;799.21;1.55;258.73;0.054124;0.183060;0.000499;7301.1310
2012-04-20;24:00;290.80;45.57;800.45;2.56;270.39;0.613046;0.558117;0.000309;6814.8150
2012-04-21;24:00;289.46;50.95;799.40;1.75;217.14;0.502005;0.314113;0.000200;7013.6630
2012-04-22;24:00;288.37;44.19;796.90;1.96;226.21;0.807098;0.737079;0.000319;7924.7260
2012-04-23;24:00;288.40;46.45;797.43;1.32;226.50;1.276365;0.728393;0.000149;7508.6240
2012-04-24;24:00;289.41;40.80;798.51;1.40;241.71;1.334686;0.907215;0.000118;7864.4000
2012-04-25;24:00;289.49;42.05;799.59;1.26;208.22;0.991915;0.816695;0.000095;7741.6000
2012-04-26;24:00;289.61;40.78;800.36;1.11;224.46;1.764302;1.219749;0.000074;7474.0660
2012-04-27;24:00;289.05;44.46;797.63;2.10;228.52;3.003284;1.608327;0.000063;6935.2400
2012-04-28;24:00;287.56;52.37;795.59;2.22;243.88;4.172590;1.994311;0.002404;7186.4800
2012-04-29;24:00;287.24;48.60;795.90;1.24;249.31;2.254661;1.761272;0.002352;7474.3010
2012-04-30;24:00;286.95;44.33;796.29;1.18;232.65;1.313790;1.390605;0.001379;7747.8590
2012-05-01;24:00;287.16;40.09;797.71;1.01;231.43;1.558336;1.120392;0.000745;6935.5970
2012-05-02;24:00;287.70;33.52;798.00;1.05;216.34;0.029791;0.272869;0.000591;8486.9180
2012-05-03;24:00;288.40;30.77;797.25;0.94;209.35;0.004186;0.242700;0.000476;8186.8890
2012-05-04;24:00;289.18;33.46;797.43;0.64;199.00;0.196440;0.477193;0.000383;7849.2380
2012-05-05;24:00;289.30;38.66;799.52;0.78;243.14;2.134427;0.870274;0.000510;7236.1120
2012-05-06;24:00;290.20;36.90;798.95;1.77;267.21;0.086511;0.171809;0.000218;7806.4980
2012-05-07;24:00;292.19;37.11;798.46;2.02;257.02;0.529393;0.618032;0.000099;7770.9800
2012-05-08;24:00;293.05;29.42;799.04;1.49;267.10;0.004233;0.143679;0.000047;8037.2710
2012-05-09;24:00;293.73;28.11;800.78;1.04;235.29;0.011594;0.165459;0.000019;8365.1500
2012-05-10;24:00;294.60;33.72;800.89;1.49;246.14;1.034595;0.703542;0.000008;7746.0890
2012-05-11;24:00;293.05;41.00;798.70;1.55;244.94;4.571632;2.173904;0.000004;6144.4760
2012-05-12;24:00;292.32;40.91;798.11;0.63;227.18;3.344279;1.729773;0.000001;6428.7760
2012-05-13;24:00;292.51;30.59;797.62;2.02;263.79;0.086022;0.341900;0.000001;8131.1600
2012-05-14;24:00;292.69;26.32;797.07;2.29;257.41;0.175236;0.619258;0.000000;8445.9100
2012-05-15;24:00;292.17;25.94;797.79;2.28;264.05;0.091011;0.360473;0.000000;8344.2180
2012-05-16;24:00;293.29;23.63;795.90;1.91;271.46;0.003197;0.143626;0.000000;8468.9390
2012-05-17;24:00;294.45;25.32;797.15;1.35;240.25;0.005165;0.084505;0.000000;7742.2350
2012-05-18;24:00;293.93;28.43;798.48;1.79;244.95;0.407809;0.681238;0.000000;7104.9090
2012-05-19;24:00;293.21;30.29;798.98;1.76;246.50;0.727071;0.895877;0.000000;7498.6650
2012-05-20;24:00;293.28;23.10;798.79;1.78;257.19;0.004546;0.229700;0.000000;8506.0290
2012-05-21;24:00;293.51;22.40;798.22;1.58;261.68;0.036059;0.324587;0.000000;8262.9030
2012-05-22;24:00;293.77;22.64;798.06;1.68;240.79;0.069165;0.502749;0.000000;8388.5100
2012-05-23;24:00;293.38;20.22;796.94;2.13;269.35;0.000000;0.049234;0.000000;8488.3840
2012-05-24;24:00;295.24;14.55;795.03;1.75;272.94;0.000000;0.000000;0.000000;8923.6940
2012-05-25;24:00;296.45;16.75;796.32;1.49;226.03;0.000000;0.000009;0.000000;8770.3960
2012-05-26;24:00;296.01;26.90;797.09;1.73;219.58;0.071985;0.257403;0.000000;8227.9610
2012-05-27;24:00;295.05;26.52;796.70;1.77;235.55;0.044443;0.149141;0.000000;8301.8310
2012-05-28;24:00;295.32;24.21;796.99;1.73;231.61;0.045093;0.141959;0.000000;7954.9920
2012-05-29;24:00;295.79;23.56;797.22;1.90;264.81;0.065761;0.061930;0.000000;7768.8090
2012-05-30;24:00;297.80;16.47;795.02;1.96;268.77;0.001167;0.000000;0.000000;8447.5210
2012-05-31;24:00;298.52;16.64;795.04;2.57;260.82;0.018158;0.009440;0.000000;8453.1880
2012-06-01;24:00;298.00;17.28;795.20;2.63;271.84;0.048736;0.005642;0.000000;8383.4320
2012-06-02;24:00;297.64;16.43;793.88;2.71;268.93;0.012903;0.037961;0.000000;8564.1830
2012-06-03;24:00;296.20;19.33;792.58;3.00;265.74;0.179177;0.607024;0.000000;8450.8460
2012-06-04;24:00;296.42;20.31;793.76;3.02;266.17;0.121921;0.484068;0.000000;8479.1810
2012-06-05;24:00;296.15;25.71;794.27;2.53;252.30;0.420131;0.822819;0.000000;8328.5830
2012-06-06;24:00;294.59;36.82;794.43;1.93;218.98;2.521642;1.842617;0.000000;8115.8750
2012-06-07;24:00;294.15;38.77;795.66;2.05;240.11;5.031191;2.246040;0.000000;6468.4780
2012-06-08;24:00;294.08;38.80;795.76;2.05;255.49;1.844648;1.172259;0.000000;6935.0460
2012-06-09;24:00;294.96;30.87;794.37;2.66;265.64;0.355571;0.731058;0.000000;8346.9600
2012-06-10;24:00;295.09;27.67;793.55;2.71;263.79;0.500145;0.656473;0.000000;8699.3540
2012-06-11;24:00;295.81;26.47;794.44;2.57;259.14;0.084295;0.447853;0.000000;8669.6620
2012-06-12;24:00;296.50;23.07;795.89;1.70;237.48;0.096110;0.163400;0.000000;8843.3350
2012-06-13;24:00;297.46;23.85;796.64;2.06;258.63;0.108133;0.207133;0.000000;8715.8290
2012-06-14;24:00;297.82;20.98;795.51;2.25;260.56;0.008890;0.002264;0.000000;8782.4250
2012-06-15;24:00;297.59;21.73;793.78;2.44;262.31;0.011480;0.008633;0.000000;8746.9750
2012-06-16;24:00;297.97;17.11;792.21;2.53;268.88;0.000000;0.000107;0.000000;8768.1040
2012-06-17;24:00;298.51;17.71;792.76;1.69;239.56;0.000700;0.006949;0.000000;8584.2370
2012-06-18;24:00;298.34;33.07;794.06;2.38;236.80;0.501088;0.199982;0.000000;8147.9080
2012-06-19;24:00;297.53;30.33;792.49;2.38;247.89;0.104702;0.038676;0.000000;8357.7920
2012-06-20;24:00;297.68;27.75;792.04;2.30;254.14;0.187606;0.043165;0.000000;8389.1510
2012-06-21;24:00;299.24;24.07;792.76;2.34;254.59;0.115180;0.030349;0.000000;8638.2330
2012-06-22;24:00;299.10;31.10;794.79;2.32;227.41;0.568962;0.267211;0.000000;7758.4660
2012-06-23;24:00;297.22;51.00;793.12;2.33;244.09;1.025733;0.076913;0.000000;7725.9610
2012-06-24;24:00;295.74;47.96;792.37;1.90;249.46;0.842395;0.187538;0.000000;7869.2620
2012-06-25;24:00;295.81;38.03;792.91;3.00;272.42;0.302365;0.236603;0.000000;8142.1680
2012-06-26;24:00;294.76;46.61;792.55;2.74;278.15;0.621763;0.438145;0.000000;8404.3800
2012-06-27;24:00;294.59;50.18;794.16;2.41;274.11;0.468137;0.071702;0.000000;8067.9380
2012-06-28;24:00;295.64;40.16;794.73;1.79;268.91;0.043792;0.027721;0.000000;8556.8330
2012-06-29;24:00;296.14;41.36;794.64;1.64;256.38;0.486089;0.070442;0.000000;8561.8310
2012-06-30;24:00;296.54;41.52;794.06;1.33;236.62;0.247409;0.021558;0.000000;8448.2650
2012-07-01;24:00;296.67;51.76;795.02;0.97;200.98;1.920459;0.073695;0.000000;6888.4400
2012-07-02;24:00;295.58;65.31;795.15;1.66;245.61;1.845670;0.020549;0.000000;6627.8670
2012-07-03;24:00;294.95;73.63;792.53;1.74;251.35;2.124535;0.002286;0.000000;7141.4330
2012-07-04;24:00;294.40;74.46;792.13;2.04;250.74;3.609969;0.000240;0.000000;6975.1070
2012-07-05;24:00;295.09;67.10;792.88;2.89;262.69;5.255179;0.002117;0.000000;7340.4910
2012-07-06;24:00;293.68;75.44;792.53;2.45;243.66;9.893055;0.021439;0.000000;7089.3560
2012-07-07;24:00;292.03;82.15;792.81;2.14;196.52;20.620775;0.128534;0.000000;5131.6080
2012-07-08;24:00;293.72;77.14;793.92;2.06;227.37;20.579725;0.002861;0.000000;7406.1970
2012-07-09;24:00;293.79;75.98;795.68;1.64;197.70;16.030313;0.217354;0.000000;6212.6130
2012-07-10;24:00;292.94;84.95;796.56;1.57;190.14;41.614301;1.561255;0.000000;3462.7100
2012-07-11;24:00;293.76;80.74;796.33;1.78;197.50;16.775405;0.113246;0.000000;6414.6340
2012-07-12;24:00;293.25;85.11;795.20;2.20;227.56;30.574673;0.105168;0.000000;4466.8990
2012-07-13;24:00;293.10;87.20;793.36;3.07;239.96;32.693243;0.080858;0.000001;5241.7180
2012-07-14;24:00;292.13;83.48;792.99;1.80;235.09;15.526187;0.008313;0.000004;6193.5770
2012-07-15;24:00;292.90;80.59;794.29;2.33;245.68;15.100315;0.053773;0.000003;6481.9920
2012-07-16;24:00;293.61;76.28;796.44;2.38;229.36;22.235453;1.097029;0.000000;6978.2830
2012-07-17;24:00;294.04;77.37;794.87;2.76;253.98;8.097207;0.017582;0.000000;6363.9240
2012-07-18;24:00;295.20;74.83;792.02;3.17;262.93;6.429042;0.000000;0.000000;7256.5380
2012-07-19;24:00;295.43;70.35;792.08;2.67;259.65;4.986389;0.012193;0.000000;7754.1680
2012-07-20;24:00;294.38;72.19;795.08;1.97;226.98;11.524316;0.224385;0.000000;8000.7190
2012-07-21;24:00;293.57;82.31;796.61;2.05;245.25;17.455399;0.048258;0.000000;5034.5780
2012-07-22;24:00;294.28;83.69;794.36;2.73;251.49;11.635632;0.000000;0.000000;5937.7820
2012-07-23;24:00;294.11;80.20;791.96;2.60;244.15;7.888489;0.000000;0.000000;6113.1910
2012-07-24;24:00;293.84;81.24;791.63;2.35;245.68;8.259980;0.000000;0.000000;6404.1950
2012-07-25;24:00;293.20;87.42;793.67;2.76;236.22;45.379847;0.092725;0.000000;5870.8150
2012-07-26;24:00;292.26;90.12;794.24;2.09;208.15;55.191786;0.689538;0.000000;2972.8670
2012-07-27;24:00;293.12;87.98;793.33;2.77;233.89;33.897035;0.000000;0.000000;5314.0500
2012-07-28;24:00;292.63;90.37;793.29;2.38;227.37;39.812421;0.011247;0.000000;3629.4880
2012-07-29;24:00;292.75;90.92;793.80;2.61;232.98;53.559864;0.000000;0.000000;3938.3640
2012-07-30;24:00;292.40;90.88;794.25;2.39;224.46;55.361674;0.647054;0.000000;3753.5980
2012-07-31;24:00;291.97;88.16;794.26;1.32;215.71;18.602993;0.242510;0.000000;3427.9250
2012-08-01;24:00;293.18;82.79;793.89;2.66;255.87;4.714974;0.000000;0.000000;5558.5420
2012-08-02;24:00;293.34;81.11;792.83;2.36;247.84;6.510391;0.000000;0.000000;5129.7590
2012-08-03;24:00;292.93;85.96;792.40;2.31;233.70;20.207664;0.000000;0.000000;5776.6390
2012-08-04;24:00;291.97;90.56;794.03;2.52;218.26;33.195534;0.227489;0.000000;5516.3700
2012-08-05;24:00;292.11;85.54;795.46;1.68;223.47;23.167495;0.161221;0.000000;5316.5020
2012-08-06;24:00;293.08;82.61;796.11;2.02;248.13;11.225476;0.013688;0.000000;6706.2680
2012-08-07;24:00;293.15;85.28;796.38;1.66;248.17;7.404480;0.003312;0.000000;6587.3060
2012-08-08;24:00;292.04;92.93;795.27;2.23;239.47;57.771576;3.362724;0.000000;3073.8900
2012-08-09;24:00;292.22;89.62;794.25;2.54;232.22;44.484012;0.000000;0.000000;5222.7430
2012-08-10;24:00;292.33;80.97;795.73;1.23;187.67;11.087879;0.010029;0.000000;4958.2520
